date,club,country,elo
2017-02-15,Ascoli,ITA,1396.2
2017-02-15,Aston Villa,ENG,1441.09
2017-02-15,Atalanta,ITA,1665.82
2017-02-15,Ath Bilbao,ESP,1768.95
2017-02-15,Ath Madrid,ESP,1931.47
2017-02-15,Augsburg,GER,1661.22
2017-02-15,Auxerre,FRA,1409.7
2017-02-15,Barcelona,ESP,1990.42
2017-02-15,Bari,ITA,1427.35
2017-02-15,Bastia,FRA,1556.35
2017-02-15,Bayern Munich,GER,2004.51
2017-02-15,Benevento,ITA,1464.17
2017-02-15,Besiktas,TUR,1686.54
2017-02-15,Betis,ESP,1670.75
2017-02-15,Bielefeld,GER,1414.32
2017-02-15,Birmingham,ENG,1424.61
2017-02-15,Blackburn,ENG,1413.06
2017-02-15,Bochum,GER,1473.51
2017-02-15,Bologna,ITA,1539.8
2017-02-15,Bordeaux,FRA,1629.24
2017-02-15,Bournemouth,ENG,1602.18
2017-02-15,Braunschweig,GER,1521.72
2017-02-15,Brentford,ENG,1460.02
2017-02-15,Brescia,ITA,1358.99
2017-02-15,Brest,FRA,1466.63
2017-02-15,Brighton,ENG,1594.24
2017-02-15,Burnley,ENG,1646.21
2017-02-15,Bursaspor,TUR,1479.86
2017-02-15,Buyuksehyr,TUR,1601.29
2017-02-15,Cadiz,ESP,1542.03
2017-02-15,Caen,FRA,1553.61
2017-02-15,Cagliari,ITA,1535.04
2017-02-15,Cardiff,ENG,1472.62
2017-02-15,Carpi,ITA,1462.28
2017-02-15,Celta,ESP,1734.37
2017-02-15,Cesena,ITA,1428.03
2017-02-15,Chelsea,ENG,1882.35
2017-02-15,Chievo,ITA,1598.81
2017-02-15,Clermont,FRA,1438.08
2017-02-15,Cordoba,ESP,1489.7
2017-02-15,Crotone,ITA,1451.37
2017-02-15,Crystal Palace,ENG,1584.73
2017-02-15,Darmstadt,GER,1540.23
2017-02-15,Derby,ENG,1518.63
2017-02-15,Dijon,FRA,1557.75
2017-02-15,Dortmund,GER,1856.19
2017-02-15,Eibar,ESP,1701.41
2017-02-15,Ein Frankfurt,GER,1705.35
2017-02-15,Elche,ESP,1540.96
2017-02-15,Empoli,ITA,1533.55
2017-02-15,Espanol,ESP,1707.67
2017-02-15,Everton,ENG,1748.66
2017-02-15,FC Koln,GER,1719.7
2017-02-15,Fenerbahce,TUR,1663.4
2017-02-15,Fiorentina,ITA,1703.68
2017-02-15,Fortuna Dusseldorf,GER,1438.2
2017-02-15,Freiburg,GER,1663.56
2017-02-15,Frosinone,ITA,1479.51
2017-02-15,Fulham,ENG,1490.13
2017-02-15,Galatasaray,TUR,1588.74
2017-02-15,Gaziantepspor,TUR,1352.15
2017-02-15,Genclerbirligi,TUR,1476.77
2017-02-15,Genoa,ITA,1577.86
2017-02-15,Getafe,ESP,1609.8
2017-02-15,Girona,ESP,1648.19
2017-02-15,Granada,ESP,1598.74
2017-02-15,Greuther Furth,GER,1443.9
2017-02-15,Guingamp,FRA,1596.78
2017-02-15,Hamburg,GER,1632.25
2017-02-15,Hannover,GER,1579.54
2017-02-15,Heidenheim,GER,1507.49
2017-02-15,Hertha,GER,1687.54
2017-02-15,Hoffenheim,GER,1727.37
2017-02-15,Huddersfield,ENG,1503.19
2017-02-15,Huesca,ESP,1536.98
2017-02-15,Hull,ENG,1578.93
2017-02-15,Ingolstadt,GER,1584.9
2017-02-15,Inter,ITA,1701.72
2017-02-15,Ipswich,ENG,1455.33
2017-02-15,Juventus,ITA,1922.05
2017-02-15,Kaiserslautern,GER,1477.3
2017-02-15,Karabukspor,TUR,1421.44
2017-02-15,Karlsruhe,GER,1455.76
2017-02-15,Kasimpasa,TUR,1475.77
2017-02-15,Kayserispor,TUR,1410.18
2017-02-15,Konyaspor,TUR,1517.21
2017-02-15,La Coruna,ESP,1655.5
2017-02-15,Las Palmas,ESP,1681.98
2017-02-15,Lazio,ITA,1693.55
2017-02-15,Le Havre,FRA,1476.61
2017-02-15,Leeds,ENG,1507.57
2017-02-15,Leganes,ESP,1584.19
2017-02-15,Leicester,ENG,1675.5
2017-02-15,Lens,FRA,1486.59
2017-02-15,Levante,ESP,1665.35
2017-02-15,Leverkusen,GER,1775.49
2017-02-15,Lille,FRA,1607.86
2017-02-15,Liverpool,ENG,1819.18
2017-02-15,Lorient,FRA,1536.28
2017-02-15,Lyon,FRA,1712.36
2017-02-15,Mainz,GER,1677.27
2017-02-15,Malaga,ESP,1687.27
2017-02-15,Mallorca,ESP,1505.78
2017-02-15,Man City,ENG,1850.44
2017-02-15,Man United,ENG,1821.89
2017-02-15,Marseille,FRA,1648.29
2017-02-15,Metz,FRA,1542.15
2017-02-15,MGladbach,GER,1733.41
2017-02-15,Middlesbrough,ENG,1597.84
2017-02-15,Milan,ITA,1678.34
2017-02-15,Monaco,FRA,1823.07
2017-02-15,Montpellier,FRA,1615.0
2017-02-15,Munich 1860,GER,1420.14
2017-02-15,Nancy,FRA,1563.4
2017-02-15,Nantes,FRA,1562.92
2017-02-15,Napoli,ITA,1817.23
2017-02-15,Newcastle,ENG,1636.01
2017-02-15,Nice,FRA,1717.42
2017-02-15,Nimes,FRA,1472.13
2017-02-15,Norwich,ENG,1541.52
2017-02-15,Nottm Forest,ENG,1416.45
2017-02-15,Novara,ITA,1416.28
2017-02-15,Numancia,ESP,1572.0
2017-02-15,Nurnberg,GER,1547.91
2017-02-15,Osasuna,ESP,1555.99
2017-02-15,Oviedo,ESP,1527.76
2017-02-15,Palermo,ITA,1484.85
2017-02-15,Paris SG,FRA,1905.34
2017-02-15,Perugia,ITA,1434.96
2017-02-15,Pescara,ITA,1421.62
2017-02-15,QPR,ENG,1424.11
2017-02-15,RB Leipzig,GER,1686.53
2017-02-15,Reading,ENG,1486.88
2017-02-15,Real Madrid,ESP,2038.35
2017-02-15,Reims,FRA,1505.75
2017-02-15,Rennes,FRA,1607.12
2017-02-15,Rizespor,TUR,1401.58
2017-02-15,Roma,ITA,1800.17
2017-02-15,Salernitana,ITA,1397.68
2017-02-15,Sampdoria,ITA,1593.66
2017-02-15,Sassuolo,ITA,1600.36
2017-02-15,Schalke 04,GER,1735.65
2017-02-15,Sevilla,ESP,1844.7
2017-02-15,Sochaux,FRA,1450.52
2017-02-15,Sociedad,ESP,1775.04
2017-02-15,Southampton,ENG,1699.4
2017-02-15,Sp Gijon,ESP,1614.03
2017-02-15,Spal,ITA,1467.68
2017-02-15,Spezia,ITA,1453.28
2017-02-15,St Etienne,FRA,1698.97
2017-02-15,St Pauli,GER,1444.73
2017-02-15,Stoke,ENG,1681.82
2017-02-15,Strasbourg,FRA,1425.03
2017-02-15,Stuttgart,GER,1601.19
2017-02-15,Sunderland,ENG,1597.27
2017-02-15,Swansea,ENG,1631.15
2017-02-15,Tenerife,ESP,1566.89
2017-02-15,Torino,ITA,1630.55
2017-02-15,Tottenham,ENG,1839.24
2017-02-15,Toulouse,FRA,1591.18
2017-02-15,Trabzonspor,TUR,1467.14
2017-02-15,Troyes,FRA,1463.49
2017-02-15,Udinese,ITA,1563.82
2017-02-15,Union Berlin,GER,1537.08
2017-02-15,Valencia,ESP,1677.67
2017-02-15,Valenciennes,FRA,1426.87
2017-02-15,Valladolid,ESP,1551.84
2017-02-15,Vallecano,ESP,1575.19
2017-02-15,Verona,ITA,1496.49
2017-02-15,Vicenza,ITA,1366.72
2017-02-15,Villarreal,ESP,1757.41
2017-02-15,Watford,ENG,1631.68
2017-02-15,Werder Bremen,GER,1623.35
2017-02-15,West Brom,ENG,1688.98
2017-02-15,West Ham,ENG,1686.14
2017-02-15,Wigan,ENG,1372.05
2017-02-15,Wolfsburg,GER,1691.52
2017-02-15,Wolves,ENG,1437.48
2017-02-15,Zaragoza,ESP,1531.9
2017-03-01,Adanaspor,TUR,1357.3
2017-03-01,Ajaccio,FRA,1395.53
2017-03-01,Akhisar Belediyespor,TUR,1455.85
2017-03-01,Alanyaspor,TUR,1407.15
2017-03-01,Alaves,ESP,1664.39
2017-03-01,Almeria,ESP,1496.49
2017-03-01,Amiens,FRA,1428.34
2017-03-01,Angers,FRA,1563.71
2017-03-01,Ankaraspor,TUR,1517.01
2017-03-01,Antalyaspor,TUR,1490.71
2017-03-01,Arsenal,ENG,1844.3
2017-03-01,Ascoli,ITA,1380.94
2017-03-01,Aston Villa,ENG,1449.41
2017-03-01,Atalanta,ITA,1690.45
2017-03-01,Ath Bilbao,ESP,1738.19
2017-03-01,Ath Madrid,ESP,1932.81
2017-03-01,Augsburg,GER,1663.79
2017-03-01,Auxerre,FRA,1407.27
2017-03-01,Barcelona,ESP,1997.33
2017-03-01,Bari,ITA,1454.03
2017-03-01,Bastia,FRA,1546.66
2017-03-01,Bayern Munich,GER,2015.06
2017-03-01,Benevento,ITA,1456.44
2017-03-01,Besiktas,TUR,1700.21
2017-03-01,Betis,ESP,1660.43
2017-03-01,Bielefeld,GER,1424.69
2017-03-01,Birmingham,ENG,1414.58
2017-03-01,Blackburn,ENG,1418.71
2017-03-01,Bochum,GER,1495.76
2017-03-01,Bologna,ITA,1539.95
2017-03-01,Bordeaux,FRA,1644.65
2017-03-01,Bournemouth,ENG,1594.02
2017-03-01,Braunschweig,GER,1530.51
2017-03-01,Brentford,ENG,1472.4
2017-03-01,Brescia,ITA,1364.36
2017-03-01,Brest,FRA,1475.66
2017-03-01,Brighton,ENG,1596.39
2017-03-01,Burnley,ENG,1642.37
2017-03-01,Bursaspor,TUR,1451.84
2017-03-01,Buyuksehyr,TUR,1597.21
2017-03-01,Cadiz,ESP,1554.62
2017-03-01,Caen,FRA,1561.17
2017-03-01,Cagliari,ITA,1549.84
2017-03-01,Cardiff,ENG,1474.32
2017-03-01,Carpi,ITA,1459.84
2017-03-01,Celta,ESP,1748.98
2017-03-01,Cesena,ITA,1421.44
2017-03-01,Chelsea,ENG,1881.26
2017-03-01,Chievo,ITA,1599.8
2017-03-01,Clermont,FRA,1440.59
2017-03-01,Cordoba,ESP,1490.1
2017-03-01,Crotone,ITA,1444.91
2017-03-01,Crystal Palace,ENG,1587.89
2017-03-01,Darmstadt,GER,1535.14
2017-03-01,Derby,ENG,1492.12
2017-03-01,Dijon,FRA,1541.77
2017-03-01,Dortmund,GER,1874.71
2017-03-01,Eibar,ESP,1708.4
2017-03-01,Ein Frankfurt,GER,1683.85
2017-03-01,Elche,ESP,1545.24
2017-03-01,Empoli,ITA,1529.77
2017-03-01,Espanol,ESP,1708.03
2017-03-01,Everton,ENG,1749.45
2017-03-01,FC Koln,GER,1713.99
2017-03-01,Fenerbahce,TUR,1636.27
2017-03-01,Fiorentina,ITA,1686.43
2017-03-01,Fortuna Dusseldorf,GER,1437.58
2017-03-01,Freiburg,GER,1662.04
2017-03-01,Frosinone,ITA,1489.21
2017-03-01,Fulham,ENG,1497.68
2017-03-01,Galatasaray,TUR,1573.46
2017-03-01,Gaziantepspor,TUR,1359.72
2017-03-01,Genclerbirligi,TUR,1473.78
2017-03-01,Genoa,ITA,1555.9
2017-03-01,Getafe,ESP,1603.85
2017-03-01,Girona,ESP,1656.19
2017-03-01,Granada,ESP,1604.36
2017-03-01,Greuther Furth,GER,1457.27
2017-03-01,Guingamp,FRA,1579.61
2017-03-01,Hamburg,GER,1634.04
2017-03-01,Hannover,GER,1585.95
2017-03-01,Heidenheim,GER,1505.55
2017-03-01,Hertha,GER,1708.33
2017-03-01,Hoffenheim,GER,1738.67
2017-03-01,Huddersfield,ENG,1505.23
2017-03-01,Huesca,ESP,1541.75
2017-03-01,Hull,ENG,1575.28
2017-03-01,Ingolstadt,GER,1599.32
2017-03-01,Inter,ITA,1700.97
2017-03-01,Ipswich,ENG,1455.05
2017-03-01,Juventus,ITA,1934.87
2017-03-01,Kaiserslautern,GER,1488.88
2017-03-01,Karabukspor,TUR,1419.95
2017-03-01,Karlsruhe,GER,1438.49
2017-03-01,Kasimpasa,TUR,1488.48
2017-03-01,Kayserispor,TUR,1429.76
2017-03-01,Konyaspor,TUR,1498.55
2017-03-01,La Coruna,ESP,1627.22
2017-03-01,Las Palmas,ESP,1665.14
2017-03-01,Lazio,ITA,1706.03
2017-03-01,Le Havre,FRA,1468.85
2017-03-01,Leeds,ENG,1511.53
2017-03-01,Leganes,ESP,1591.26
2017-03-01,Leicester,ENG,1685.54
2017-03-01,Lens,FRA,1480.59
2017-03-01,Levante,ESP,1663.53
2017-03-01,Leverkusen,GER,1764.97
2017-03-01,Lille,FRA,1603.45
2017-03-01,Liverpool,ENG,1801.24
2017-03-01,Lorient,FRA,1522.9
2017-03-01,Lyon,FRA,1728.71
2017-03-01,Mainz,GER,1684.81
2017-03-01,Malaga,ESP,1668.83
2017-03-01,Mallorca,ESP,1484.54
2017-03-01,Man City,ENG,1853.88
2017-03-01,Man United,ENG,1830.49
2017-03-01,Marseille,FRA,1644.16
2017-03-01,Metz,FRA,1531.55
2017-03-01,MGladbach,GER,1746.96
2017-03-01,Middlesbrough,ENG,1587.2
2017-03-01,Milan,ITA,1696.64
2017-03-01,Monaco,FRA,1811.65
2017-03-01,Montpellier,FRA,1615.72
2017-03-01,Munich 1860,GER,1433.68
2017-03-01,Nancy,FRA,1546.03
2017-03-01,Nantes,FRA,1569.43
2017-03-01,Napoli,ITA,1805.88
2017-03-01,Newcastle,ENG,1637.9
2017-03-01,Nice,FRA,1723.19
2017-03-01,Nimes,FRA,1468.05
2017-03-01,Norwich,ENG,1522.86
2017-03-01,Nottm Forest,ENG,1406.87
2017-03-01,Novara,ITA,1442.5
2017-03-01,Numancia,ESP,1539.86
2017-03-01,Nurnberg,GER,1528.79
2017-03-01,Osasuna,ESP,1543.92
2017-03-01,Oviedo,ESP,1534.23
2017-03-01,Palermo,ITA,1487.93
2017-03-01,Paris SG,FRA,1901.9
2017-03-01,Perugia,ITA,1427.54
2017-03-01,Pescara,ITA,1443.17
2017-03-01,QPR,ENG,1436.73
2017-03-01,RB Leipzig,GER,1712.89
2017-03-01,Reading,ENG,1470.54
2017-03-01,Real Madrid,ESP,2028.89
2017-03-01,Reims,FRA,1507.41
2017-03-01,Rennes,FRA,1600.81
2017-03-01,Rizespor,TUR,1386.01
2017-03-01,Roma,ITA,1832.37
2017-03-01,Salernitana,ITA,1385.89
2017-03-01,Sampdoria,ITA,1592.47
2017-03-01,Sassuolo,ITA,1604.69
2017-03-01,Schalke 04,GER,1746.18
2017-03-01,Sevilla,ESP,1851.7
2017-03-01,Sochaux,FRA,1444.54
2017-03-01,Sociedad,ESP,1764.65
2017-03-01,Southampton,ENG,1695.66
2017-03-01,Sp Gijon,ESP,1607.12
2017-03-01,Spal,ITA,1489.25
2017-03-01,Spezia,ITA,1450.9
2017-03-01,St Etienne,FRA,1661.9
2017-03-01,St Pauli,GER,1466.3
2017-03-01,Stoke,ENG,1671.08
2017-03-01,Strasbourg,FRA,1415.98
2017-03-01,Stuttgart,GER,1619.41
2017-03-01,Sunderland,ENG,1588.99
2017-03-01,Swansea,ENG,1624.75
2017-03-01,Tenerife,ESP,1583.96
2017-03-01,Torino,ITA,1633.55
2017-03-01,Tottenham,ENG,1820.44
2017-03-01,Toulouse,FRA,1596.5
2017-03-01,Trabzonspor,TUR,1461.34
2017-03-01,Troyes,FRA,1457.67
2017-03-01,Udinese,ITA,1555.04
2017-03-01,Union Berlin,GER,1555.77
2017-03-01,Valencia,ESP,1696.9
2017-03-01,Valenciennes,FRA,1414.68
2017-03-01,Valladolid,ESP,1557.04
2017-03-01,Vallecano,ESP,1553.98
2017-03-01,Verona,ITA,1494.49
2017-03-01,Vicenza,ITA,1360.27
2017-03-01,Villarreal,ESP,1747.43
2017-03-01,Watford,ENG,1627.66
2017-03-01,Werder Bremen,GER,1655.32
2017-03-01,West Brom,ENG,1689.65
2017-03-01,West Ham,ENG,1682.67
2017-03-01,Wigan,ENG,1364.14
2017-03-01,Wolfsburg,GER,1680.94
2017-03-01,Wolves,ENG,1423.09
2017-03-01,Zaragoza,ESP,1520.9
2017-03-15,Adanaspor,TUR,1345.0
2017-03-15,Ajaccio,FRA,1392.92
2017-03-15,Akhisar Belediyespor,TUR,1434.98
2017-03-15,Alanyaspor,TUR,1401.39
2017-03-15,Alaves,ESP,1676.13
2017-03-15,Almeria,ESP,1511.65
2017-03-15,Amiens,FRA,1415.64
2017-03-15,Angers,FRA,1557.87
2017-03-15,Ankaraspor,TUR,1510.6
2017-03-15,Antalyaspor,TUR,1491.43
2017-03-15,Arsenal,ENG,1836.79
2017-03-15,Ascoli,ITA,1373.71
2017-03-15,Aston Villa,ENG,1470.11
2017-03-15,Atalanta,ITA,1670.23
2017-03-15,Ath Bilbao,ESP,1760.25
2017-03-15,Ath Madrid,ESP,1938.75
2017-03-15,Augsburg,GER,1662.38
2017-03-15,Auxerre,FRA,1393.76
2017-03-15,Barcelona,ESP,2024.4
2017-03-15,Bari,ITA,1447.67
2017-03-15,Bastia,FRA,1526.53
2017-03-15,Bayern Munich,GER,2032.52
2017-03-15,Benevento,ITA,1445.97
2017-03-15,Besiktas,TUR,1696.9
2017-03-15,Betis,ESP,1659.51
2017-03-15,Bielefeld,GER,1425.08
2017-03-15,Birmingham,ENG,1402.41
2017-03-15,Blackburn,ENG,1437.41
2017-03-15,Bochum,GER,1497.17
2017-03-15,Bologna,ITA,1539.54
2017-03-15,Bordeaux,FRA,1634.46
2017-03-15,Bournemouth,ENG,1614.75
2017-03-15,Braunschweig,GER,1546.38
2017-03-15,Brentford,ENG,1467.69
2017-03-15,Brescia,ITA,1346.07
2017-03-15,Brest,FRA,1442.48
2017-03-15,Brighton,ENG,1594.85
2017-03-15,Burnley,ENG,1638.51
2017-03-15,Bursaspor,TUR,1460.58
2017-03-15,Buyuksehyr,TUR,1614.0
2017-03-15,Cadiz,ESP,1559.42
2017-03-15,Caen,FRA,1549.75
2017-03-15,Cagliari,ITA,1530.8
2017-03-15,Cardiff,ENG,1469.68
2017-03-15,Carpi,ITA,1469.86
2017-03-15,Celta,ESP,1739.78
2017-03-15,Cesena,ITA,1406.84
2017-03-15,Chelsea,ENG,1891.72
2017-03-15,Chievo,ITA,1599.11
2017-03-15,Clermont,FRA,1440.6
2017-03-15,Cordoba,ESP,1497.45
2017-03-15,Crotone,ITA,1441.57
2017-03-15,Crystal Palace,ENG,1611.19
2017-03-15,Darmstadt,GER,1547.49
2017-03-15,Derby,ENG,1492.77
2017-03-15,Dijon,FRA,1532.49
2017-03-15,Dortmund,GER,1897.93
2017-03-15,Eibar,ESP,1706.09
2017-03-15,Ein Frankfurt,GER,1679.14
2017-03-15,Elche,ESP,1543.9
2017-03-15,Empoli,ITA,1503.1
2017-03-15,Espanol,ESP,1715.02
2017-03-15,Everton,ENG,1758.61
2017-03-15,FC Koln,GER,1714.92
2017-03-15,Fenerbahce,TUR,1645.1
2017-03-15,Fiorentina,ITA,1687.55
2017-03-15,Fortuna Dusseldorf,GER,1448.53
2017-03-15,Freiburg,GER,1680.02
2017-03-15,Frosinone,ITA,1473.49
2017-03-15,Fulham,ENG,1524.28
2017-03-15,Galatasaray,TUR,1586.08
2017-03-15,Gaziantepspor,TUR,1347.25
2017-03-15,Genclerbirligi,TUR,1479.04
2017-03-15,Genoa,ITA,1555.91
2017-03-15,Getafe,ESP,1596.52
2017-03-15,Girona,ESP,1677.29
2017-03-15,Granada,ESP,1607.58
2017-03-15,Greuther Furth,GER,1474.86
2017-03-15,Guingamp,FRA,1587.08
2017-03-15,Hamburg,GER,1659.33
2017-03-15,Hannover,GER,1582.17
2017-03-15,Heidenheim,GER,1511.69
2017-03-15,Hertha,GER,1718.99
2017-03-15,Hoffenheim,GER,1751.98
2017-03-15,Huddersfield,ENG,1516.41
2017-03-15,Huesca,ESP,1554.6
2017-03-15,Hull,ENG,1583.18
2017-03-15,Ingolstadt,GER,1602.14
2017-03-15,Inter,ITA,1722.66
2017-03-15,Ipswich,ENG,1457.57
2017-03-15,Juventus,ITA,1927.48
2017-03-15,Kaiserslautern,GER,1496.39
2017-03-15,Karabukspor,TUR,1422.36
2017-03-15,Karlsruhe,GER,1452.29
2017-03-15,Kasimpasa,TUR,1499.22
2017-03-15,Kayserispor,TUR,1437.83
2017-03-15,Konyaspor,TUR,1492.61
2017-03-15,La Coruna,ESP,1660.16
2017-03-15,Las Palmas,ESP,1679.04
2017-03-15,Lazio,ITA,1716.25
2017-03-15,Le Havre,FRA,1459.43
2017-03-15,Leeds,ENG,1525.35
2017-03-15,Leganes,ESP,1610.5
2017-03-15,Leicester,ENG,1716.0
2017-03-15,Lens,FRA,1486.45
2017-03-15,Levante,ESP,1687.28
2017-03-15,Leverkusen,GER,1760.19
2017-03-15,Lille,FRA,1606.04
2017-03-15,Liverpool,ENG,1819.77
2017-03-15,Lorient,FRA,1501.59
2017-03-15,Lyon,FRA,1737.63
2017-03-15,Mainz,GER,1680.11
2017-03-15,Malaga,ESP,1658.93
2017-03-15,Mallorca,ESP,1489.98
2017-03-15,Man City,ENG,1858.33
2017-03-15,Man United,ENG,1830.71
2017-03-15,Marseille,FRA,1655.65
2017-03-15,Metz,FRA,1529.0
2017-03-15,MGladbach,GER,1757.27
2017-03-15,Middlesbrough,ENG,1586.38
2017-03-15,Milan,ITA,1696.18
2017-03-15,Monaco,FRA,1810.56
2017-03-15,Montpellier,FRA,1593.78
2017-03-15,Munich 1860,GER,1429.05
2017-03-15,Nancy,FRA,1528.64
2017-03-15,Nantes,FRA,1570.42
2017-03-15,Napoli,ITA,1811.31
2017-03-15,Newcastle,ENG,1631.36
2017-03-15,Nice,FRA,1714.57
2017-03-15,Nimes,FRA,1475.74
2017-03-15,Norwich,ENG,1510.32
2017-03-15,Nottm Forest,ENG,1416.23
2017-03-15,Novara,ITA,1442.26
2017-03-15,Numancia,ESP,1532.09
2017-03-15,Nurnberg,GER,1532.26
2017-03-15,Osasuna,ESP,1537.3
2017-03-15,Oviedo,ESP,1548.1
2017-03-15,Palermo,ITA,1475.05
2017-03-15,Paris SG,FRA,1865.68
2017-03-15,Perugia,ITA,1445.2
2017-03-15,Pescara,ITA,1425.37
2017-03-15,QPR,ENG,1459.42
2017-03-15,RB Leipzig,GER,1710.14
2017-03-15,Reading,ENG,1473.51
2017-03-15,Real Madrid,ESP,2034.33
2017-03-15,Reims,FRA,1514.16
2017-03-15,Rennes,FRA,1589.34
2017-03-15,Rizespor,TUR,1378.24
2017-03-15,Roma,ITA,1811.23
2017-03-15,Salernitana,ITA,1393.41
2017-03-15,Sampdoria,ITA,1601.77
2017-03-15,Sassuolo,ITA,1586.3
2017-03-15,Schalke 04,GER,1749.85
2017-03-15,Sevilla,ESP,1830.69
2017-03-15,Sochaux,FRA,1422.0
2017-03-15,Sociedad,ESP,1761.68
2017-03-15,Southampton,ENG,1709.37
2017-03-15,Sp Gijon,ESP,1606.3
2017-03-15,Spal,ITA,1487.34
2017-03-15,Spezia,ITA,1445.45
2017-03-15,St Etienne,FRA,1647.57
2017-03-15,St Pauli,GER,1475.1
2017-03-15,Stoke,ENG,1689.41
2017-03-15,Strasbourg,FRA,1415.13
2017-03-15,Stuttgart,GER,1620.99
2017-03-15,Sunderland,ENG,1589.72
2017-03-15,Swansea,ENG,1629.34
2017-03-15,Tenerife,ESP,1586.44
2017-03-15,Torino,ITA,1627.65
2017-03-15,Tottenham,ENG,1830.75
2017-03-15,Toulouse,FRA,1580.63
2017-03-15,Trabzonspor,TUR,1481.05
2017-03-15,Troyes,FRA,1451.81
2017-03-15,Udinese,ITA,1567.45
2017-03-15,Union Berlin,GER,1576.42
2017-03-15,Valencia,ESP,1693.94
2017-03-15,Valenciennes,FRA,1406.91
2017-03-15,Valladolid,ESP,1541.04
2017-03-15,Vallecano,ESP,1549.33
2017-03-15,Verona,ITA,1491.65
2017-03-15,Vicenza,ITA,1367.4
2017-03-15,Villarreal,ESP,1778.64
2017-03-15,Watford,ENG,1625.29
2017-03-15,Werder Bremen,GER,1672.47
2017-03-15,West Brom,ENG,1669.58
2017-03-15,West Ham,ENG,1675.54
2017-03-15,Wigan,ENG,1366.38
2017-03-15,Wolfsburg,GER,1700.8
2017-03-15,Wolves,ENG,1440.97
2017-03-15,Zaragoza,ESP,1530.1
2017-04-01,Adanaspor,TUR,1358.68
2017-04-01,Ajaccio,FRA,1401.47
2017-04-01,Akhisar Belediyespor,TUR,1431.4
2017-04-01,Alanyaspor,TUR,1422.43
2017-04-01,Alaves,ESP,1687.54
2017-04-01,Almeria,ESP,1521.19
2017-04-01,Amiens,FRA,1422.73
2017-04-01,Angers,FRA,1577.34
2017-04-01,Ankaraspor,TUR,1509.14
2017-04-01,Antalyaspor,TUR,1500.39
2017-04-01,Arsenal,ENG,1818.45
2017-04-01,Ascoli,ITA,1371.13
2017-04-01,Aston Villa,ENG,1476.92
2017-04-01,Atalanta,ITA,1671.97
2017-04-01,Ath Bilbao,ESP,1759.92
2017-04-01,Ath Madrid,ESP,1946.02
2017-04-01,Augsburg,GER,1661.43
2017-04-01,Auxerre,FRA,1382.65
2017-04-01,Barcelona,ESP,2029.09
2017-04-01,Bari,ITA,1429.03
2017-04-01,Bastia,FRA,1527.62
2017-04-01,Bayern Munich,GER,2036.07
2017-04-01,Benevento,ITA,1419.93
2017-04-01,Besiktas,TUR,1709.67
2017-04-01,Betis,ESP,1662.78
2017-04-01,Bielefeld,GER,1437.26
2017-04-01,Birmingham,ENG,1403.12
2017-04-01,Blackburn,ENG,1433.64
2017-04-01,Bochum,GER,1493.21
2017-04-01,Bologna,ITA,1551.74
2017-04-01,Bordeaux,FRA,1652.27
2017-04-01,Bournemouth,ENG,1620.27
2017-04-01,Braunschweig,GER,1552.48
2017-04-01,Brentford,ENG,1474.92
2017-04-01,Brescia,ITA,1347.97
2017-04-01,Brest,FRA,1458.54
2017-04-01,Brighton,ENG,1579.72
2017-04-01,Burnley,ENG,1635.49
2017-04-01,Bursaspor,TUR,1449.63
2017-04-01,Buyuksehyr,TUR,1612.62
2017-04-01,Cadiz,ESP,1565.41
2017-04-01,Caen,FRA,1551.5
2017-04-01,Cagliari,ITA,1532.47
2017-04-01,Cardiff,ENG,1474.67
2017-04-01,Carpi,ITA,1449.64
2017-04-01,Celta,ESP,1763.2
2017-04-01,Cesena,ITA,1404.27
2017-04-01,Chelsea,ENG,1892.9
2017-04-01,Chievo,ITA,1584.17
2017-04-01,Clermont,FRA,1446.87
2017-04-01,Cordoba,ESP,1493.62
2017-04-01,Crotone,ITA,1436.18
2017-04-01,Crystal Palace,ENG,1614.2
2017-04-01,Darmstadt,GER,1544.71
2017-04-01,Derby,ENG,1494.67
2017-04-01,Dijon,FRA,1532.78
2017-04-01,Dortmund,GER,1899.84
2017-04-01,Eibar,ESP,1707.19
2017-04-01,Ein Frankfurt,GER,1677.15
2017-04-01,Elche,ESP,1542.52
2017-04-01,Empoli,ITA,1498.8
2017-04-01,Espanol,ESP,1725.24
2017-04-01,Everton,ENG,1760.61
2017-04-01,FC Koln,GER,1724.76
2017-04-01,Fenerbahce,TUR,1636.48
2017-04-01,Fiorentina,ITA,1690.21
2017-04-01,Fortuna Dusseldorf,GER,1455.51
2017-04-01,Freiburg,GER,1681.82
2017-04-01,Frosinone,ITA,1492.77
2017-04-01,Fulham,ENG,1503.95
2017-04-01,Galatasaray,TUR,1578.54
2017-04-01,Gaziantepspor,TUR,1364.62
2017-04-01,Genclerbirligi,TUR,1488.14
2017-04-01,Genoa,ITA,1551.29
2017-04-01,Getafe,ESP,1593.34
2017-04-01,Girona,ESP,1654.44
2017-04-01,Granada,ESP,1602.56
2017-04-01,Greuther Furth,GER,1485.38
2017-04-01,Guingamp,FRA,1587.34
2017-04-01,Hamburg,GER,1662.17
2017-04-01,Hannover,GER,1581.41
2017-04-01,Heidenheim,GER,1506.45
2017-04-01,Hertha,GER,1698.14
2017-04-01,Hoffenheim,GER,1770.76
