date,club,country,elo
2000-08-15,Piacenza,ITA,1597.61
2000-08-15,Portsmouth,ENG,1432.18
2000-08-15,QPR,ENG,1509.01
2000-08-15,Real Madrid,ESP,1883.73
2000-08-15,Recreativo,ESP,1522.85
2000-08-15,Reggina,ITA,1654.56
2000-08-15,Rennes,FRA,1643.93
2000-08-15,Rizespor,TUR,1340.19
2000-08-15,Roma,ITA,1791.09
2000-08-15,Salernitana,ITA,1571.97
2000-08-15,Sampdoria,ITA,1631.4
2000-08-15,Samsunspor,TUR,1455.1
2000-08-15,Santander,ESP,1754.59
2000-08-15,Schalke 04,GER,1632.31
2000-08-15,Sedan,FRA,1631.25
2000-08-15,Sevilla,ESP,1625.7
2000-08-15,Sheffield United,ENG,1470.37
2000-08-15,Siena,ITA,1466.56
2000-08-15,Siirt Jet-PA,TUR,1325.1
2000-08-15,Sochaux,FRA,1596.74
2000-08-15,Sociedad,ESP,1777.05
2000-08-15,Southampton,ENG,1630.02
2000-08-15,Sp Gijon,ESP,1589.99
2000-08-15,St Etienne,FRA,1636.12
2000-08-15,St Pauli,GER,1511.97
2000-08-15,Strasbourg,FRA,1607.27
2000-08-15,Stuttgart,GER,1639.04
2000-08-15,Sunderland,ENG,1712.13
2000-08-15,Tenerife,ESP,1592.35
2000-08-15,Torino,ITA,1640.89
2000-08-15,Tottenham,ENG,1676.8
2000-08-15,Toulouse,FRA,1548.23
2000-08-15,Trabzonspor,TUR,1504.12
2000-08-15,Treviso,ITA,1555.07
2000-08-15,Troyes,FRA,1584.82
2000-08-15,Udinese,ITA,1777.01
2000-08-15,Unterhaching,GER,1615.55
2000-08-15,Valencia,ESP,1903.24
2000-08-15,Valladolid,ESP,1765.4
2000-08-15,Vallecano,ESP,1714.89
2000-08-15,Venezia,ITA,1607.22
2000-08-15,Verona,ITA,1687.8
2000-08-15,Vicenza,ITA,1641.29
2000-08-15,Villarreal,ESP,1651.62
2000-08-15,Watford,ENG,1513.81
2000-08-15,Werder Bremen,GER,1688.39
2000-08-15,West Brom,ENG,1433.49
2000-08-15,West Ham,ENG,1681.36
2000-08-15,Wolfsburg,GER,1665.2
2000-08-15,Wolves,ENG,1560.37
2000-08-15,Yozgatspor,TUR,1332.08
2000-08-15,Zaragoza,ESP,1847.5
2000-09-01,Aachen,GER,1451.33
2000-09-01,Adanaspor,TUR,1421.25
2000-09-01,Ajaccio,FRA,1456.39
2000-09-01,Alaves,ESP,1773.97
2000-09-01,Albacete,ESP,1579.53
2000-09-01,Ancona,ITA,1462.15
2000-09-01,Angers,FRA,1397.0
2000-09-01,Antalyaspor,TUR,1402.05
2000-09-01,Arsenal,ENG,1873.17
2000-09-01,Aston Villa,ENG,1731.95
2000-09-01,Atalanta,ITA,1626.91
2000-09-01,Ath Bilbao,ESP,1779.4
2000-09-01,Ath Madrid,ESP,1714.29
2000-09-01,Auxerre,FRA,1643.2
2000-09-01,Barcelona,ESP,1888.11
2000-09-01,Bari,ITA,1654.77
2000-09-01,Bastia,FRA,1671.73
2000-09-01,Bayern Munich,GER,1875.53
2000-09-01,Besiktas,TUR,1676.13
2000-09-01,Betis,ESP,1712.09
2000-09-01,Bielefeld,GER,1611.63
2000-09-01,Birmingham,ENG,1568.04
2000-09-01,Blackburn,ENG,1544.3
2000-09-01,Bochum,GER,1591.23
2000-09-01,Bologna,ITA,1700.46
2000-09-01,Bolton,ENG,1592.28
2000-09-01,Bordeaux,FRA,1706.04
2000-09-01,Bradford,ENG,1596.85
2000-09-01,Brescia,ITA,1613.42
2000-09-01,Burnley,ENG,1428.36
2000-09-01,Bursaspor,TUR,1394.33
2000-09-01,Caen,FRA,1489.1
2000-09-01,Cagliari,ITA,1601.81
2000-09-01,Celta,ESP,1811.07
2000-09-01,Charlton,ENG,1612.79
2000-09-01,Chelsea,ENG,1792.67
2000-09-01,Chievo,ITA,1530.57
2000-09-01,Cordoba,ESP,1540.89
2000-09-01,Cottbus,GER,1528.52
2000-09-01,Coventry,ENG,1645.42
2000-09-01,Crotone,ITA,1462.15
2000-09-01,Crystal Palace,ENG,1459.75
2000-09-01,Denizlispor,TUR,1382.81
2000-09-01,Derby,ENG,1636.72
2000-09-01,Dortmund,GER,1662.97
2000-09-01,Duisburg,GER,1535.54
2000-09-01,Eibar,ESP,1577.07
2000-09-01,Ein Frankfurt,GER,1638.0
2000-09-01,Elche,ESP,1532.36
2000-09-01,Empoli,ITA,1555.14
2000-09-01,Erzurumspor,TUR,1344.4
2000-09-01,Espanol,ESP,1786.64
2000-09-01,Everton,ENG,1687.27
2000-09-01,FC Koln,GER,1587.47
2000-09-01,Fenerbahce,TUR,1583.36
2000-09-01,Fiorentina,ITA,1800.16
2000-09-01,Freiburg,GER,1631.56
2000-09-01,Fulham,ENG,1531.19
2000-09-01,Galatasaray,TUR,1793.91
2000-09-01,Gaziantepspor,TUR,1531.73
2000-09-01,Genclerbirligi,TUR,1508.87
2000-09-01,Genoa,ITA,1590.28
2000-09-01,Getafe,ESP,1503.48
2000-09-01,Greuther Furth,GER,1510.89
2000-09-01,Guingamp,FRA,1560.95
2000-09-01,Hamburg,GER,1700.56
2000-09-01,Hannover,GER,1514.81
2000-09-01,Hansa Rostock,GER,1604.23
2000-09-01,Hertha,GER,1672.03
2000-09-01,Huddersfield,ENG,1492.0
2000-09-01,Inter,ITA,1766.75
2000-09-01,Ipswich,ENG,1647.41
2000-09-01,Istanbulspor,TUR,1367.73
2000-09-01,Juventus,ITA,1847.48
2000-09-01,Kaiserslautern,GER,1645.46
2000-09-01,Kocaelispor,TUR,1381.35
2000-09-01,La Coruna,ESP,1845.68
2000-09-01,Las Palmas,ESP,1653.62
2000-09-01,Lazio,ITA,1889.24
2000-09-01,Le Havre,FRA,1599.72
2000-09-01,Le Mans,FRA,1488.4
2000-09-01,Lecce,ITA,1630.18
2000-09-01,Leeds,ENG,1807.01
2000-09-01,Leganes,ESP,1573.35
2000-09-01,Leicester,ENG,1699.38
2000-09-01,Lens,FRA,1751.7
2000-09-01,Levante,ESP,1550.15
2000-09-01,Leverkusen,GER,1806.62
2000-09-01,Lille,FRA,1660.0
2000-09-01,Liverpool,ENG,1768.61
2000-09-01,Lorient,FRA,1505.99
2000-09-01,Lyon,FRA,1694.56
2000-09-01,Mainz,GER,1491.76
2000-09-01,Malaga,ESP,1737.16
2000-09-01,Mallorca,ESP,1801.09
2000-09-01,Man City,ENG,1577.47
2000-09-01,Man United,ENG,1927.83
2000-09-01,Marseille,FRA,1678.53
2000-09-01,Metz,FRA,1671.09
2000-09-01,MGladbach,GER,1581.77
2000-09-01,Middlesbrough,ENG,1685.17
2000-09-01,Milan,ITA,1846.04
2000-09-01,Monaco,FRA,1766.17
2000-09-01,Montpellier,FRA,1643.55
2000-09-01,Monza,ITA,1532.01
2000-09-01,Munich 1860,GER,1671.26
2000-09-01,Murcia,ESP,1471.61
2000-09-01,Nancy,FRA,1631.01
2000-09-01,Nantes,FRA,1688.25
2000-09-01,Napoli,ITA,1593.34
2000-09-01,Newcastle,ENG,1724.39
2000-09-01,Nice,FRA,1517.55
2000-09-01,Nimes,FRA,1438.86
2000-09-01,Norwich,ENG,1450.36
2000-09-01,Nottm Forest,ENG,1520.04
2000-09-01,Numancia,ESP,1690.87
2000-09-01,Nurnberg,GER,1581.75
2000-09-01,Osasuna,ESP,1616.65
2000-09-01,Oviedo,ESP,1724.19
2000-09-01,Paris SG,FRA,1725.7
2000-09-01,Parma,ITA,1788.18
2000-09-01,Perugia,ITA,1654.03
2000-09-01,Pescara,ITA,1558.81
2000-09-01,Piacenza,ITA,1593.2
2000-09-01,Portsmouth,ENG,1447.06
2000-09-01,QPR,ENG,1509.01
2000-09-01,Real Madrid,ESP,1884.76
2000-09-01,Recreativo,ESP,1523.88
2000-09-01,Reggina,ITA,1650.15
2000-09-01,Rennes,FRA,1652.92
2000-09-01,Rizespor,TUR,1353.25
2000-09-01,Roma,ITA,1786.68
2000-09-01,Salernitana,ITA,1567.56
2000-09-01,Sampdoria,ITA,1627.0
2000-09-01,Samsunspor,TUR,1449.39
2000-09-01,Santander,ESP,1755.62
2000-09-01,Schalke 04,GER,1649.52
2000-09-01,Sedan,FRA,1631.46
2000-09-01,Sevilla,ESP,1626.72
2000-09-01,Sheffield United,ENG,1462.24
2000-09-01,Siena,ITA,1462.15
2000-09-01,Siirt Jet-PA,TUR,1319.52
2000-09-01,Sochaux,FRA,1597.72
2000-09-01,Sociedad,ESP,1778.08
2000-09-01,Southampton,ENG,1627.33
2000-09-01,Sp Gijon,ESP,1591.02
2000-09-01,St Etienne,FRA,1638.2
2000-09-01,St Pauli,GER,1518.58
2000-09-01,Strasbourg,FRA,1605.71
2000-09-01,Stuttgart,GER,1653.91
2000-09-01,Sunderland,ENG,1704.21
2000-09-01,Tenerife,ESP,1593.38
2000-09-01,Torino,ITA,1636.48
2000-09-01,Tottenham,ENG,1682.58
2000-09-01,Toulouse,FRA,1547.54
2000-09-01,Trabzonspor,TUR,1512.55
2000-09-01,Treviso,ITA,1550.66
2000-09-01,Troyes,FRA,1588.67
2000-09-01,Udinese,ITA,1772.6
2000-09-01,Unterhaching,GER,1610.33
2000-09-01,Valencia,ESP,1907.14
2000-09-01,Valladolid,ESP,1766.42
2000-09-01,Vallecano,ESP,1715.93
2000-09-01,Venezia,ITA,1602.81
2000-09-01,Verona,ITA,1683.39
2000-09-01,Vicenza,ITA,1636.88
2000-09-01,Villarreal,ESP,1652.65
2000-09-01,Watford,ENG,1535.12
2000-09-01,Werder Bremen,GER,1679.58
2000-09-01,West Brom,ENG,1430.47
2000-09-01,West Ham,ENG,1674.63
2000-09-01,Wolfsburg,GER,1673.01
2000-09-01,Wolves,ENG,1553.26
2000-09-01,Yozgatspor,TUR,1344.76
2000-09-01,Zaragoza,ESP,1848.53
2000-09-15,Aachen,GER,1474.66
2000-09-15,Adanaspor,TUR,1425.87
2000-09-15,Ajaccio,FRA,1457.31
2000-09-15,Alaves,ESP,1787.98
2000-09-15,Albacete,ESP,1590.57
2000-09-15,Ancona,ITA,1492.9
2000-09-15,Angers,FRA,1417.96
2000-09-15,Antalyaspor,TUR,1411.29
2000-09-15,Arsenal,ENG,1878.72
2000-09-15,Aston Villa,ENG,1734.83
2000-09-15,Atalanta,ITA,1630.77
2000-09-15,Ath Bilbao,ESP,1774.92
2000-09-15,Ath Madrid,ESP,1684.75
2000-09-15,Auxerre,FRA,1634.32
2000-09-15,Barcelona,ESP,1898.94
2000-09-15,Bari,ITA,1658.62
2000-09-15,Bastia,FRA,1688.7
2000-09-15,Bayern Munich,GER,1870.43
2000-09-15,Besiktas,TUR,1668.49
2000-09-15,Betis,ESP,1698.6
2000-09-15,Bielefeld,GER,1625.05
2000-09-15,Birmingham,ENG,1578.41
2000-09-15,Blackburn,ENG,1545.2
2000-09-15,Bochum,GER,1567.45
2000-09-15,Bologna,ITA,1704.32
2000-09-15,Bolton,ENG,1606.87
2000-09-15,Bordeaux,FRA,1704.86
2000-09-15,Bradford,ENG,1601.23
2000-09-15,Brescia,ITA,1617.28
2000-09-15,Burnley,ENG,1435.77
2000-09-15,Bursaspor,TUR,1377.34
2000-09-15,Caen,FRA,1484.08
2000-09-15,Cagliari,ITA,1620.11
2000-09-15,Celta,ESP,1820.23
2000-09-15,Charlton,ENG,1615.6
2000-09-15,Chelsea,ENG,1795.23
2000-09-15,Chievo,ITA,1535.56
2000-09-15,Cordoba,ESP,1542.36
2000-09-15,Cottbus,GER,1533.03
2000-09-15,Coventry,ENG,1637.76
2000-09-15,Crotone,ITA,1467.58
2000-09-15,Crystal Palace,ENG,1452.42
2000-09-15,Denizlispor,TUR,1374.16
2000-09-15,Derby,ENG,1634.43
2000-09-15,Dortmund,GER,1661.71
2000-09-15,Duisburg,GER,1522.58
2000-09-15,Eibar,ESP,1571.45
2000-09-15,Ein Frankfurt,GER,1633.34
2000-09-15,Elche,ESP,1559.18
2000-09-15,Empoli,ITA,1558.08
2000-09-15,Erzurumspor,TUR,1359.43
2000-09-15,Espanol,ESP,1800.21
2000-09-15,Everton,ENG,1693.42
2000-09-15,FC Koln,GER,1592.57
2000-09-15,Fenerbahce,TUR,1585.75
2000-09-15,Fiorentina,ITA,1804.02
2000-09-15,Freiburg,GER,1627.36
2000-09-15,Fulham,ENG,1551.44
2000-09-15,Galatasaray,TUR,1784.51
2000-09-15,Gaziantepspor,TUR,1525.73
2000-09-15,Genclerbirligi,TUR,1516.78
2000-09-15,Genoa,ITA,1581.85
2000-09-15,Getafe,ESP,1513.62
2000-09-15,Greuther Furth,GER,1517.1
2000-09-15,Guingamp,FRA,1582.96
2000-09-15,Hamburg,GER,1717.8
2000-09-15,Hannover,GER,1500.57
2000-09-15,Hansa Rostock,GER,1590.79
2000-09-15,Hertha,GER,1671.79
2000-09-15,Huddersfield,ENG,1475.19
2000-09-15,Inter,ITA,1770.61
2000-09-15,Ipswich,ENG,1636.43
2000-09-15,Istanbulspor,TUR,1374.33
2000-09-15,Juventus,ITA,1851.03
2000-09-15,Kaiserslautern,GER,1650.79
2000-09-15,Kocaelispor,TUR,1378.57
2000-09-15,La Coruna,ESP,1853.45
2000-09-15,Las Palmas,ESP,1643.26
2000-09-15,Lazio,ITA,1900.51
2000-09-15,Le Havre,FRA,1580.24
2000-09-15,Le Mans,FRA,1487.7
2000-09-15,Lecce,ITA,1634.03
2000-09-15,Leeds,ENG,1785.82
2000-09-15,Leganes,ESP,1584.3
2000-09-15,Leicester,ENG,1710.04
2000-09-15,Lens,FRA,1739.65
2000-09-15,Levante,ESP,1570.89
2000-09-15,Leverkusen,GER,1792.17
2000-09-15,Lille,FRA,1639.2
2000-09-15,Liverpool,ENG,1780.15
2000-09-15,Lorient,FRA,1502.33
2000-09-15,Lyon,FRA,1708.56
2000-09-15,Mainz,GER,1483.38
2000-09-15,Malaga,ESP,1736.13
2000-09-15,Mallorca,ESP,1799.76
2000-09-15,Man City,ENG,1591.82
2000-09-15,Man United,ENG,1937.58
2000-09-15,Marseille,FRA,1679.81
2000-09-15,Metz,FRA,1682.01
2000-09-15,MGladbach,GER,1590.61
2000-09-15,Middlesbrough,ENG,1678.09
2000-09-15,Milan,ITA,1853.5
2000-09-15,Monaco,FRA,1732.67
2000-09-15,Montpellier,FRA,1630.55
2000-09-15,Monza,ITA,1520.6
2000-09-15,Munich 1860,GER,1675.44
2000-09-15,Murcia,ESP,1472.12
2000-09-15,Nancy,FRA,1642.19
2000-09-15,Nantes,FRA,1664.5
2000-09-15,Napoli,ITA,1597.2
2000-09-15,Newcastle,ENG,1736.89
2000-09-15,Nice,FRA,1512.24
2000-09-15,Nimes,FRA,1441.28
2000-09-15,Norwich,ENG,1468.08
2000-09-15,Nottm Forest,ENG,1524.26
2000-09-15,Numancia,ESP,1699.55
2000-09-15,Nurnberg,GER,1595.01
2000-09-15,Osasuna,ESP,1611.14
2000-09-15,Oviedo,ESP,1719.15
2000-09-15,Paris SG,FRA,1709.01
2000-09-15,Parma,ITA,1792.04
2000-09-15,Perugia,ITA,1657.89
2000-09-15,Pescara,ITA,1540.61
2000-09-15,Piacenza,ITA,1612.9
2000-09-15,Portsmouth,ENG,1441.81
2000-09-15,QPR,ENG,1501.96
2000-09-15,Real Madrid,ESP,1889.85
2000-09-15,Recreativo,ESP,1538.38
2000-09-15,Reggina,ITA,1654.01
2000-09-15,Rennes,FRA,1639.32
2000-09-15,Rizespor,TUR,1355.95
2000-09-15,Roma,ITA,1790.54
2000-09-15,Salernitana,ITA,1564.31
2000-09-15,Sampdoria,ITA,1643.42
2000-09-15,Samsunspor,TUR,1466.03
2000-09-15,Santander,ESP,1760.33
2000-09-15,Schalke 04,GER,1656.3
2000-09-15,Sedan,FRA,1636.24
2000-09-15,Sevilla,ESP,1640.64
2000-09-15,Sheffield United,ENG,1464.73
2000-09-15,Siena,ITA,1481.97
2000-09-15,Siirt Jet-PA,TUR,1317.72
2000-09-15,Sochaux,FRA,1569.78
2000-09-15,Sociedad,ESP,1777.02
2000-09-15,Southampton,ENG,1627.15
2000-09-15,Sp Gijon,ESP,1581.68
2000-09-15,St Etienne,FRA,1625.89
2000-09-15,St Pauli,GER,1514.04
2000-09-15,Strasbourg,FRA,1583.12
2000-09-15,Stuttgart,GER,1657.54
2000-09-15,Sunderland,ENG,1699.63
2000-09-15,Tenerife,ESP,1594.8
2000-09-15,Torino,ITA,1620.66
2000-09-15,Tottenham,ENG,1695.88
2000-09-15,Toulouse,FRA,1552.05
2000-09-15,Trabzonspor,TUR,1515.93
2000-09-15,Treviso,ITA,1535.14
2000-09-15,Troyes,FRA,1609.8
2000-09-15,Udinese,ITA,1776.46
2000-09-15,Unterhaching,GER,1604.54
2000-09-15,Valencia,ESP,1905.06
2000-09-15,Valladolid,ESP,1771.41
2000-09-15,Vallecano,ESP,1734.34
2000-09-15,Venezia,ITA,1609.22
2000-09-15,Verona,ITA,1687.25
2000-09-15,Vicenza,ITA,1640.74
2000-09-15,Villarreal,ESP,1637.89
2000-09-15,Watford,ENG,1558.18
2000-09-15,Werder Bremen,GER,1661.47
2000-09-15,West Brom,ENG,1451.35
2000-09-15,West Ham,ENG,1674.21
2000-09-15,Wolfsburg,GER,1673.82
2000-09-15,Wolves,ENG,1529.11
2000-09-15,Yozgatspor,TUR,1342.66
2000-09-15,Zaragoza,ESP,1838.6
2000-10-01,Aachen,GER,1476.46
2000-10-01,Adanaspor,TUR,1404.51
2000-10-01,Ajaccio,FRA,1433.89
2000-10-01,Alaves,ESP,1775.93
2000-10-01,Albacete,ESP,1558.09
2000-10-01,Ancona,ITA,1480.62
2000-10-01,Angers,FRA,1428.05
2000-10-01,Antalyaspor,TUR,1407.63
2000-10-01,Arsenal,ENG,1874.68
2000-10-01,Aston Villa,ENG,1735.82
2000-10-01,Atalanta,ITA,1626.86
2000-10-01,Ath Bilbao,ESP,1775.56
2000-10-01,Ath Madrid,ESP,1674.24
2000-10-01,Auxerre,FRA,1627.01
2000-10-01,Barcelona,ESP,1852.77
2000-10-01,Bari,ITA,1652.38
2000-10-01,Bastia,FRA,1679.4
2000-10-01,Bayern Munich,GER,1850.17
2000-10-01,Besiktas,TUR,1684.47
2000-10-01,Betis,ESP,1693.28
2000-10-01,Bielefeld,GER,1602.75
2000-10-01,Birmingham,ENG,1571.79
2000-10-01,Blackburn,ENG,1515.13
2000-10-01,Bochum,GER,1586.5
2000-10-01,Bologna,ITA,1700.41
2000-10-01,Bolton,ENG,1584.58
2000-10-01,Bordeaux,FRA,1726.0
2000-10-01,Bradford,ENG,1581.61
2000-10-01,Brescia,ITA,1613.37
2000-10-01,Burnley,ENG,1430.24
2000-10-01,Bursaspor,TUR,1365.43
2000-10-01,Caen,FRA,1508.88
2000-10-01,Cagliari,ITA,1612.98
2000-10-01,Celta,ESP,1830.2
2000-10-01,Charlton,ENG,1622.44
2000-10-01,Chelsea,ENG,1750.99
2000-10-01,Chievo,ITA,1549.29
2000-10-01,Cordoba,ESP,1536.19
2000-10-01,Cottbus,GER,1523.83
2000-10-01,Coventry,ENG,1612.02
2000-10-01,Crotone,ITA,1443.9
2000-10-01,Crystal Palace,ENG,1426.65
2000-10-01,Denizlispor,TUR,1374.01
2000-10-01,Derby,ENG,1614.46
2000-10-01,Dortmund,GER,1649.11
2000-10-01,Duisburg,GER,1515.89
2000-10-01,Eibar,ESP,1578.99
2000-10-01,Ein Frankfurt,GER,1635.94
2000-10-01,Elche,ESP,1544.74
2000-10-01,Empoli,ITA,1543.41
2000-10-01,Erzurumspor,TUR,1359.6
2000-10-01,Espanol,ESP,1775.64
2000-10-01,Everton,ENG,1661.2
2000-10-01,FC Koln,GER,1573.39
2000-10-01,Fenerbahce,TUR,1575.95
2000-10-01,Fiorentina,ITA,1771.08
2000-10-01,Freiburg,GER,1622.41
2000-10-01,Fulham,ENG,1577.71
2000-10-01,Galatasaray,TUR,1767.99
2000-10-01,Gaziantepspor,TUR,1513.19
2000-10-01,Genclerbirligi,TUR,1503.7
2000-10-01,Genoa,ITA,1575.55
2000-10-01,Getafe,ESP,1486.84
2000-10-01,Greuther Furth,GER,1496.0
2000-10-01,Guingamp,FRA,1603.92
2000-10-01,Hamburg,GER,1697.75
2000-10-01,Hannover,GER,1510.61
2000-10-01,Hansa Rostock,GER,1623.01
2000-10-01,Hertha,GER,1668.48
2000-10-01,Huddersfield,ENG,1447.84
2000-10-01,Inter,ITA,1770.36
2000-10-01,Ipswich,ENG,1661.99
2000-10-01,Istanbulspor,TUR,1391.63
2000-10-01,Juventus,ITA,1851.23
2000-10-01,Kaiserslautern,GER,1639.66
2000-10-01,Kocaelispor,TUR,1361.13
2000-10-01,La Coruna,ESP,1865.34
2000-10-01,Las Palmas,ESP,1643.73
2000-10-01,Lazio,ITA,1893.07
2000-10-01,Le Havre,FRA,1577.36
2000-10-01,Le Mans,FRA,1479.66
2000-10-01,Lecce,ITA,1630.12
2000-10-01,Leeds,ENG,1779.3
2000-10-01,Leganes,ESP,1585.28
2000-10-01,Leicester,ENG,1696.18
2000-10-01,Lens,FRA,1722.4
2000-10-01,Levante,ESP,1574.17
2000-10-01,Leverkusen,GER,1766.68
2000-10-01,Lille,FRA,1649.72
2000-10-01,Liverpool,ENG,1766.23
2000-10-01,Lorient,FRA,1510.86
2000-10-01,Lyon,FRA,1699.09
2000-10-01,Mainz,GER,1490.21
2000-10-01,Malaga,ESP,1744.46
2000-10-01,Mallorca,ESP,1775.28
2000-10-01,Man City,ENG,1578.89
2000-10-01,Man United,ENG,1911.11
2000-10-01,Marseille,FRA,1679.41
2000-10-01,Metz,FRA,1667.31
2000-10-01,MGladbach,GER,1586.23
2000-10-01,Middlesbrough,ENG,1679.42
2000-10-01,Milan,ITA,1858.74
2000-10-01,Monaco,FRA,1741.77
2000-10-01,Montpellier,FRA,1607.78
2000-10-01,Monza,ITA,1534.03
2000-10-01,Munich 1860,GER,1679.0
2000-10-01,Murcia,ESP,1475.4
2000-10-01,Nancy,FRA,1627.74
2000-10-01,Nantes,FRA,1658.57
2000-10-01,Napoli,ITA,1588.76
2000-10-01,Newcastle,ENG,1708.34
2000-10-01,Nice,FRA,1483.04
2000-10-01,Nimes,FRA,1449.38
2000-10-01,Norwich,ENG,1442.95
2000-10-01,Nottm Forest,ENG,1506.07
2000-10-01,Numancia,ESP,1680.28
2000-10-01,Nurnberg,GER,1605.17
2000-10-01,Osasuna,ESP,1621.34
2000-10-01,Oviedo,ESP,1702.12
2000-10-01,Paris SG,FRA,1728.97
2000-10-01,Parma,ITA,1788.5
2000-10-01,Perugia,ITA,1653.98
2000-10-01,Pescara,ITA,1521.93
2000-10-01,Piacenza,ITA,1607.62
2000-10-01,Portsmouth,ENG,1419.95
2000-10-01,QPR,ENG,1493.59
2000-10-01,Real Madrid,ESP,1896.49
2000-10-01,Recreativo,ESP,1538.97
2000-10-01,Reggina,ITA,1650.1
2000-10-01,Rennes,FRA,1653.07
2000-10-01,Rizespor,TUR,1349.16
2000-10-01,Roma,ITA,1788.45
2000-10-01,Salernitana,ITA,1561.04
2000-10-01,Sampdoria,ITA,1632.73
2000-10-01,Samsunspor,TUR,1455.23
2000-10-01,Santander,ESP,1739.91
2000-10-01,Schalke 04,GER,1664.05
2000-10-01,Sedan,FRA,1632.4
2000-10-01,Sevilla,ESP,1649.83
2000-10-01,Sheffield United,ENG,1472.82
2000-10-01,Siena,ITA,1501.52
2000-10-01,Siirt Jet-PA,TUR,1307.46
2000-10-01,Sochaux,FRA,1596.71
2000-10-01,Sociedad,ESP,1763.32
2000-10-01,Southampton,ENG,1624.42
2000-10-01,Sp Gijon,ESP,1588.07
2000-10-01,St Etienne,FRA,1603.69
2000-10-01,St Pauli,GER,1506.13
2000-10-01,Strasbourg,FRA,1606.4
2000-10-01,Stuttgart,GER,1643.71
2000-10-01,Sunderland,ENG,1697.5
2000-10-01,Tenerife,ESP,1604.19
2000-10-01,Torino,ITA,1606.29
2000-10-01,Tottenham,ENG,1668.58
2000-10-01,Toulouse,FRA,1536.88
2000-10-01,Trabzonspor,TUR,1509.58
2000-10-01,Treviso,ITA,1525.06
2000-10-01,Troyes,FRA,1613.16
2000-10-01,Udinese,ITA,1779.09
2000-10-01,Unterhaching,GER,1600.16
2000-10-01,Valencia,ESP,1920.2
2000-10-01,Valladolid,ESP,1770.99
2000-10-01,Vallecano,ESP,1731.69
2000-10-01,Venezia,ITA,1611.32
2000-10-01,Verona,ITA,1685.67
2000-10-01,Vicenza,ITA,1636.83
2000-10-01,Villarreal,ESP,1653.56
2000-10-01,Watford,ENG,1559.33
2000-10-01,Werder Bremen,GER,1661.17
2000-10-01,West Brom,ENG,1459.42
2000-10-01,West Ham,ENG,1674.97
2000-10-01,Wolfsburg,GER,1659.72
2000-10-01,Wolves,ENG,1532.84
2000-10-01,Yozgatspor,TUR,1347.57
2000-10-01,Zaragoza,ESP,1819.65
2000-10-15,Aachen,GER,1455.3
2000-10-15,Adanaspor,TUR,1397.7
2000-10-15,Ajaccio,FRA,1438.38
2000-10-15,Alaves,ESP,1780.35
2000-10-15,Albacete,ESP,1561.15
2000-10-15,Ancona,ITA,1476.87
2000-10-15,Angers,FRA,1411.16
2000-10-15,Antalyaspor,TUR,1401.68
2000-10-15,Arsenal,ENG,1884.79
2000-10-15,Aston Villa,ENG,1732.61
2000-10-15,Atalanta,ITA,1631.05
2000-10-15,Ath Bilbao,ESP,1781.72
2000-10-15,Ath Madrid,ESP,1668.81
2000-10-15,Auxerre,FRA,1627.01
2000-10-15,Barcelona,ESP,1863.43
2000-10-15,Bari,ITA,1652.38
2000-10-15,Bastia,FRA,1667.17
2000-10-15,Bayern Munich,GER,1836.62
2000-10-15,Besiktas,TUR,1651.2
2000-10-15,Betis,ESP,1683.85
2000-10-15,Bielefeld,GER,1589.67
2000-10-15,Birmingham,ENG,1574.76
2000-10-15,Blackburn,ENG,1515.13
2000-10-15,Bochum,GER,1578.56
2000-10-15,Bologna,ITA,1695.44
2000-10-15,Bolton,ENG,1587.06
2000-10-15,Bordeaux,FRA,1726.0
2000-10-15,Bradford,ENG,1572.81
2000-10-15,Brescia,ITA,1610.01
2000-10-15,Burnley,ENG,1445.78
2000-10-15,Bursaspor,TUR,1349.0
2000-10-15,Caen,FRA,1502.19
2000-10-15,Cagliari,ITA,1611.23
2000-10-15,Celta,ESP,1815.29
2000-10-15,Charlton,ENG,1618.19
2000-10-15,Chelsea,ENG,1754.72
2000-10-15,Chievo,ITA,1549.04
2000-10-15,Cordoba,ESP,1556.72
2000-10-15,Cottbus,GER,1537.38
2000-10-15,Coventry,ENG,1619.59
2000-10-15,Crotone,ITA,1446.99
2000-10-15,Crystal Palace,ENG,1423.38
2000-10-15,Denizlispor,TUR,1385.2
2000-10-15,Derby,ENG,1614.46
2000-10-15,Dortmund,GER,1653.94
2000-10-15,Duisburg,GER,1508.27
2000-10-15,Eibar,ESP,1576.38
2000-10-15,Ein Frankfurt,GER,1625.87
2000-10-15,Elche,ESP,1547.18
2000-10-15,Empoli,ITA,1562.98
2000-10-15,Erzurumspor,TUR,1359.6
2000-10-15,Espanol,ESP,1772.67
2000-10-15,Everton,ENG,1658.14
2000-10-15,FC Koln,GER,1581.33
2000-10-15,Fenerbahce,TUR,1581.9
2000-10-15,Fiorentina,ITA,1774.61
2000-10-15,Freiburg,GER,1608.23
2000-10-15,Fulham,ENG,1577.71
2000-10-15,Galatasaray,TUR,1768.74
2000-10-15,Gaziantepspor,TUR,1536.62
2000-10-15,Genclerbirligi,TUR,1503.7
2000-10-15,Genoa,ITA,1558.35
2000-10-15,Getafe,ESP,1481.02
2000-10-15,Greuther Furth,GER,1505.06
2000-10-15,Guingamp,FRA,1607.82
2000-10-15,Hamburg,GER,1699.05
2000-10-15,Hannover,GER,1518.54
